date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2023-02-16,Finance,FinTech Developer,Da Nang,90,18348.83,9.55,Fresher,15,"CFA, Power BI, Machine Learning, Excel",Low,Medium,51.6,Stable
2023-02-16,Finance,Investment Banker,Hanoi,88,30054.99,6.27,Junior,18,"Financial Modelling, SQL, Tableau, Bloomberg Terminal, Python, Risk Modeling",Medium,High,48.8,Declining
2023-02-20,Finance,Portfolio Manager,Jakarta,100,29319.3,8.16,Junior,31,"Machine Learning, Bloomberg Terminal, CFA, Solidity, Risk Modeling, Python",Medium,High,69.1,Declining
2023-02-22,Finance,Chief Financial Officer,Da Nang,94,29872.03,8.63,Junior,23,"Options Pricing, Risk Modeling, Power BI",High,High,41.9,Stable
2023-02-22,Finance,Quantitative Analyst,Hanoi,90,17972.18,12.4,Fresher,24,"Bloomberg Terminal, Blockchain, Machine Learning, Basel III, Python, Risk Modeling",High,High,72.8,Declining
2023-02-23,Finance,FinTech Developer,Jakarta,103,27216.18,6.52,Junior,37,"Solidity, FX Trading, Options Pricing",High,Medium,69.4,Declining
2023-02-24,Finance,Portfolio Manager,Da Nang,98,15829.39,10.69,Fresher,51,"Bloomberg Terminal, Risk Modeling, FX Trading, Machine Learning, Options Pricing",Medium,Low,42.8,Stable
2023-02-24,Finance,Portfolio Manager,Jakarta,96,34731.92,10.53,Junior,16,"AML, Python, Options Pricing",Low,Low,41.6,Growing
2023-02-25,Finance,Financial Analyst,Ho Chi Minh City,94,22647.66,8.31,Junior,40,"SQL, Financial Modelling, CFA, Options Pricing",High,Medium,73.1,Stable
2023-02-26,Finance,Quantitative Analyst,Singapore,106,26159.78,4.23,Fresher,26,"Bloomberg Terminal, Blockchain, Tableau, Excel",High,Medium,59.2,Stable
2023-02-28,Finance,Blockchain Developer,Jakarta,85,49159.4,10.38,Senior,62,"Python, Solidity, Options Pricing, AML, Blockchain, Bloomberg Terminal",Medium,Medium,41.6,Stable
2023-02-28,Finance,Blockchain Developer,Ho Chi Minh City,74,19826.7,12.26,Fresher,44,"FX Trading, SQL, Solidity, Financial Modelling, Basel III, Options Pricing",Medium,Medium,69.3,Stable
2023-02-28,Finance,Chief Financial Officer,Ho Chi Minh City,93,15512.75,4.43,Fresher,51,"Basel III, Excel, Risk Modeling, Power BI, Tableau, Blockchain",Medium,Medium,57.1,Declining
2023-03-02,Finance,Financial Analyst,Singapore,81,31710.05,7.63,Junior,19,"Basel III, Financial Modelling, Power BI",High,High,52.8,Growing
2023-03-02,Finance,Compliance Officer,Da Nang,102,58680.53,7.7,Senior,39,"Tableau, Power BI, Python",High,High,65.4,Stable
2023-03-03,Finance,Investment Banker,Hanoi,93,61199.58,10.91,Senior,45,"Risk Modeling, FX Trading, AML, Blockchain, Tableau, Basel III",High,Medium,65.7,Stable
2023-03-03,Finance,Quantitative Analyst,Singapore,98,34500.15,12.75,Junior,49,"Python, Financial Modelling, Blockchain, Tableau",High,Medium,48.1,Stable
2023-03-03,Finance,Portfolio Manager,Da Nang,96,32898.87,6.58,Junior,55,"Excel, FX Trading, Python",High,Medium,49.2,Growing
2023-03-07,Finance,Portfolio Manager,Hanoi,84,68731.59,6.52,Senior,31,"Power BI, Excel, AML, Tableau, Python",High,Medium,62.1,Stable
2023-03-09,Finance,FinTech Developer,Jakarta,87,56133.44,11.21,Senior,38,"Financial Modelling, Python, Machine Learning, Blockchain, Solidity",High,Medium,64.1,Growing
2023-03-09,Finance,Quantitative Analyst,Manila,105,22005.77,7.66,Fresher,44,"AML, FX Trading, CFA, Financial Modelling, Basel III",High,Medium,45.5,Stable
2023-03-11,Finance,Credit Analyst,Singapore,97,16534.43,4.89,Fresher,51,"FX Trading, Tableau, Basel III",Low,Medium,78.3,Growing
2023-03-15,Finance,RegTech Specialist,Bangkok,92,61537.12,9.85,Senior,43,"FX Trading, Machine Learning, Options Pricing, Bloomberg Terminal",High,Medium,55.5,Declining
2023-03-16,Finance,Blockchain Developer,Bangkok,105,57757.55,9.91,Senior,61,"AML, Power BI, SQL, Solidity, Machine Learning, Excel",Medium,High,43.3,Growing
2023-03-17,Finance,FinTech Developer,Da Nang,95,63590.77,12.16,Senior,51,"Tableau, Power BI, FX Trading",High,Low,43.1,Growing
2023-03-18,Finance,Investment Banker,Hanoi,106,57037.55,13.75,Senior,30,"Machine Learning, Risk Modeling, Python, Power BI",High,Medium,42.8,Growing
2023-03-19,Finance,Portfolio Manager,Jakarta,95,23910.72,14.17,Junior,47,"Python, Financial Modelling, Options Pricing, Risk Modeling",High,Medium,43.4,Growing
2023-03-19,Finance,FinTech Developer,Singapore,103,19438.71,9.25,Fresher,45,"FX Trading, Solidity, Excel",Low,Low,47.8,Stable
2023-03-20,Finance,RegTech Specialist,Singapore,98,51896.37,14.75,Senior,55,"Power BI, FX Trading, Excel, Tableau",High,High,46.4,Growing
2023-03-21,Finance,Blockchain Developer,Singapore,85,15554.38,7.77,Fresher,22,"FX Trading, Excel, Solidity, Financial Modelling, Power BI",Medium,Medium,79.0,Stable
2023-03-23,Finance,Compliance Officer,Bangkok,99,27859.34,6.41,Junior,51,"Solidity, Basel III, SQL",Medium,Medium,74.9,Stable
2023-03-24,Finance,FinTech Developer,Jakarta,97,63265.43,11.16,Senior,18,"CFA, FX Trading, Blockchain",High,High,69.9,Growing
2023-03-25,Finance,Financial Analyst,Bangkok,87,24273.14,5.52,Fresher,41,"FX Trading, Solidity, Blockchain",Medium,High,46.5,Declining
2023-03-29,Finance,Actuary,Da Nang,93,55896.89,12.54,Senior,54,"Tableau, CFA, Excel, AML, Financial Modelling",High,High,42.0,Stable
2023-03-30,Finance,Quantitative Analyst,Da Nang,104,17865.94,10.35,Fresher,58,"Risk Modeling, Options Pricing, SQL, FX Trading, Solidity, Excel",High,Medium,60.0,Stable
2023-04-02,Finance,Compliance Officer,Ho Chi Minh City,96,70118.88,13.23,Senior,58,"Power BI, Bloomberg Terminal, AML, Solidity, Tableau",High,Low,67.0,Stable
2023-04-04,Finance,FinTech Developer,Ho Chi Minh City,88,14979.09,11.42,Fresher,53,"AML, FX Trading, SQL, Options Pricing, Machine Learning",Low,High,52.5,Growing
2023-04-04,Finance,Credit Analyst,Bangkok,92,14825.3,8.73,Fresher,63,"Risk Modeling, Blockchain, Power BI, Machine Learning, SQL",High,Medium,72.5,Stable
2023-04-06,Finance,Portfolio Manager,Da Nang,99,13355.98,4.12,Fresher,61,"Python, SQL, Machine Learning",Medium,Low,57.4,Stable
2023-04-08,Finance,Portfolio Manager,Bangkok,94,64386.85,10.61,Senior,29,"AML, CFA, SQL, Machine Learning, Solidity",High,High,69.7,Stable
2023-04-10,Finance,Actuary,Bangkok,86,23175.29,14.8,Fresher,41,"Options Pricing, Bloomberg Terminal, SQL, Power BI",High,Low,55.7,Stable
2023-04-10,Finance,Chief Financial Officer,Jakarta,124,14876.99,15.43,Fresher,49,"Risk Modeling, Options Pricing, Python",High,Medium,55.7,Stable
2023-04-11,Finance,FinTech Developer,Ho Chi Minh City,83,25565.96,11.51,Fresher,45,"Blockchain, Power BI, Solidity, FX Trading",High,Low,44.1,Stable
2023-04-11,Finance,Blockchain Developer,Manila,109,44827.5,9.67,Junior,61,"CFA, Options Pricing, Solidity",High,High,63.7,Stable
2023-04-13,Finance,FinTech Developer,Bangkok,101,32009.4,9.05,Junior,32,"Tableau, Bloomberg Terminal, AML, Blockchain, Python, SQL",High,Low,71.9,Stable
2023-04-14,Finance,Blockchain Developer,Hanoi,85,52075.32,6.76,Senior,57,"Risk Modeling, Basel III, Excel, Bloomberg Terminal",High,High,71.2,Stable
2023-04-15,Finance,Chief Financial Officer,Ho Chi Minh City,92,24366.69,5.31,Fresher,19,"Basel III, FX Trading, Power BI",High,Medium,40.3,Stable
2023-04-15,Finance,Compliance Officer,Ho Chi Minh City,101,54099.77,15.25,Senior,55,"Risk Modeling, Power BI, Financial Modelling, Basel III",High,Medium,63.3,Stable
2023-04-16,Finance,Chief Financial Officer,Ho Chi Minh City,91,19638.32,7.22,Fresher,27,"Risk Modeling, Bloomberg Terminal, Tableau",Medium,High,45.5,Growing
2023-04-18,Finance,Chief Financial Officer,Hanoi,109,33109.02,11.5,Junior,58,"Excel, Options Pricing, SQL, Power BI",Medium,Medium,61.3,Growing
2023-04-22,Finance,FinTech Developer,Jakarta,89,64753.37,15.4,Senior,38,"Bloomberg Terminal, SQL, Machine Learning",High,Medium,57.5,Growing
2023-04-23,Finance,Quantitative Analyst,Manila,95,13679.64,14.64,Fresher,17,"Blockchain, FX Trading, Bloomberg Terminal, Options Pricing",Medium,Medium,63.1,Stable
2023-04-24,Finance,Quantitative Analyst,Bangkok,97,58580.33,14.0,Senior,58,"Python, FX Trading, Solidity, Power BI",High,Medium,67.9,Declining
2023-04-25,Finance,Compliance Officer,Da Nang,100,55448.43,10.15,Senior,23,"FX Trading, Options Pricing, Tableau, Risk Modeling, AML, Bloomberg Terminal",High,High,74.8,Stable
2023-04-26,Finance,Portfolio Manager,Manila,101,30950.31,6.17,Junior,41,"Financial Modelling, Tableau, Blockchain, Power BI, AML",Medium,Medium,53.1,Stable
2023-04-27,Finance,Chief Financial Officer,Da Nang,106,68101.28,5.83,Senior,57,"SQL, Blockchain, Options Pricing, Machine Learning",Medium,Medium,57.9,Stable
2023-04-28,Finance,Financial Analyst,Singapore,99,6453.78,8.42,Fresher,46,"Risk Modeling, AML, Options Pricing, Bloomberg Terminal",High,Low,41.3,Growing
2023-04-28,Finance,Credit Analyst,Ho Chi Minh City,91,63667.86,5.33,Senior,35,"Power BI, Python, SQL",High,Medium,68.4,Growing
2023-04-28,Finance,RegTech Specialist,Ho Chi Minh City,102,53315.4,12.88,Senior,30,"CFA, Python, Power BI, Basel III",High,Medium,51.3,Stable
2023-04-29,Finance,FinTech Developer,Manila,90,46501.07,7.1,Senior,50,"Financial Modelling, Power BI, Python, SQL, Options Pricing",High,Medium,59.5,Declining
2023-04-30,Finance,Credit Analyst,Hanoi,77,18498.48,14.03,Fresher,21,"Machine Learning, SQL, Python",Medium,Medium,48.0,Declining
2023-04-30,Finance,Investment Banker,Ho Chi Minh City,91,41261.23,9.85,Junior,60,"Excel, Tableau, SQL",High,Medium,71.6,Stable
2023-05-02,Finance,FinTech Developer,Ho Chi Minh City,98,21526.01,8.54,Fresher,23,"FX Trading, Blockchain, SQL, Financial Modelling",Medium,Low,64.5,Stable
2023-05-04,Finance,FinTech Developer,Bangkok,97,49903.1,6.48,Senior,30,"SQL, Machine Learning, FX Trading, CFA, Bloomberg Terminal",Medium,Low,73.1,Growing
2023-05-06,Finance,FinTech Developer,Singapore,93,14030.64,11.78,Fresher,64,"Excel, FX Trading, Tableau, Python",Medium,High,62.0,Stable
2023-05-08,Finance,FinTech Developer,Jakarta,93,18881.97,15.47,Fresher,44,"Risk Modeling, FX Trading, SQL",High,Medium,61.5,Growing
2023-05-15,Finance,Investment Banker,Da Nang,99,18898.29,12.94,Junior,52,"Options Pricing, Bloomberg Terminal, Risk Modeling, FX Trading, Tableau",Medium,Medium,45.4,Stable
2023-05-16,Finance,Actuary,Da Nang,76,64161.05,14.87,Senior,30,"SQL, CFA, Machine Learning, FX Trading, Solidity, AML",Medium,High,56.4,Growing
2023-05-18,Finance,Credit Analyst,Jakarta,88,26736.7,14.1,Junior,50,"Blockchain, Financial Modelling, FX Trading, Risk Modeling",Medium,High,69.6,Growing
2023-05-19,Finance,Risk Manager,Bangkok,98,61469.19,10.78,Senior,58,"FX Trading, Excel, CFA, Bloomberg Terminal, Tableau",High,High,52.8,Growing
2023-05-19,Finance,Credit Analyst,Hanoi,81,21027.46,9.24,Junior,24,"SQL, FX Trading, Excel, Python",High,High,50.0,Growing
2023-05-21,Finance,Credit Analyst,Ho Chi Minh City,92,30812.39,9.7,Junior,49,"Power BI, CFA, Excel",High,Medium,54.9,Growing
2023-05-23,Finance,Financial Analyst,Da Nang,91,51165.61,13.83,Senior,34,"Financial Modelling, Solidity, Options Pricing",Medium,Medium,49.6,Stable
2023-05-23,Finance,Credit Analyst,Bangkok,99,50799.74,8.35,Senior,40,"Python, Excel, SQL, AML, Blockchain, Financial Modelling",Medium,Low,67.5,Growing
2023-05-28,Finance,Credit Analyst,Ho Chi Minh City,99,33630.71,10.47,Junior,23,"FX Trading, Blockchain, Excel, CFA, Tableau",High,High,55.7,Stable
2023-05-29,Finance,RegTech Specialist,Manila,104,62600.18,4.1,Senior,21,"AML, Solidity, Options Pricing",High,Medium,66.4,Growing
2023-05-31,Finance,RegTech Specialist,Manila,85,54763.34,14.55,Senior,15,"CFA, Financial Modelling, Options Pricing, AML",High,High,44.3,Stable
2023-06-02,Finance,FinTech Developer,Bangkok,99,57356.01,13.44,Senior,65,"Options Pricing, Bloomberg Terminal, Solidity, Python, Basel III",Low,Medium,66.3,Stable
2023-06-02,Finance,Blockchain Developer,Singapore,89,52683.07,11.74,Senior,42,"FX Trading, Excel, CFA, AML, Blockchain, Risk Modeling",Medium,High,52.9,Declining
2023-06-06,Finance,Compliance Officer,Jakarta,104,34727.71,10.5,Junior,48,"Excel, Risk Modeling, Power BI",High,High,65.8,Stable
2023-06-07,Finance,Quantitative Analyst,Bangkok,93,6523.4,8.52,Fresher,51,"Power BI, Blockchain, Python",Medium,High,63.1,Declining
2023-06-08,Finance,Risk Manager,Ho Chi Minh City,100,15956.08,10.53,Fresher,17,"SQL, Tableau, Basel III, FX Trading, Bloomberg Terminal",High,Medium,70.2,Declining
2023-06-10,Finance,Actuary,Hanoi,98,39673.52,15.51,Junior,62,"Options Pricing, Basel III, Blockchain, Python, Tableau, FX Trading",High,Low,73.3,Growing
2023-06-12,Finance,Risk Manager,Da Nang,100,54971.38,7.25,Senior,50,"FX Trading, Options Pricing, Python, Bloomberg Terminal, Excel, AML",High,Low,62.2,Stable
2023-06-13,Finance,Investment Banker,Bangkok,107,18316.03,13.44,Junior,33,"Machine Learning, Excel, FX Trading, Solidity, SQL",Medium,Medium,64.0,Declining
2023-06-15,Finance,Investment Banker,Jakarta,86,65627.67,13.26,Senior,59,"SQL, Bloomberg Terminal, Basel III, FX Trading",High,High,54.7,Stable
2023-06-17,Finance,Compliance Officer,Jakarta,108,61115.37,6.4,Senior,48,"Risk Modeling, AML, Options Pricing",Medium,Low,61.0,Growing
2023-06-24,Finance,RegTech Specialist,Ho Chi Minh City,111,31966.73,4.07,Junior,16,"Options Pricing, Excel, Financial Modelling, Solidity",High,Medium,40.7,Growing
2023-06-27,Finance,Credit Analyst,Da Nang,79,25314.67,14.28,Fresher,55,"Python, CFA, Basel III, Financial Modelling, Risk Modeling",High,Medium,55.7,Stable
2023-06-30,Finance,Portfolio Manager,Bangkok,98,11532.27,5.29,Fresher,39,"Blockchain, FX Trading, Solidity, Machine Learning",High,Low,44.7,Growing
2023-07-01,Finance,RegTech Specialist,Ho Chi Minh City,106,15781.06,4.95,Fresher,51,"Tableau, Machine Learning, Basel III, CFA, Bloomberg Terminal",Low,Medium,53.5,Stable
2023-07-01,Finance,Quantitative Analyst,Jakarta,97,20567.68,8.26,Fresher,41,"Risk Modeling, Excel, FX Trading, Bloomberg Terminal",Medium,Medium,74.3,Growing
2023-07-03,Finance,Quantitative Analyst,Da Nang,102,6520.3,9.06,Fresher,21,"Solidity, Power BI, Risk Modeling",Medium,High,68.5,Declining
2023-07-08,Finance,FinTech Developer,Manila,113,12621.69,12.77,Fresher,38,"Blockchain, CFA, Financial Modelling, Risk Modeling",Medium,Low,54.0,Stable
2023-07-08,Finance,FinTech Developer,Ho Chi Minh City,99,60188.96,11.1,Senior,19,"Basel III, CFA, Financial Modelling, Options Pricing, SQL, Solidity",High,Medium,71.9,Growing
2023-07-10,Finance,Credit Analyst,Bangkok,89,25699.33,11.04,Fresher,45,"Solidity, Power BI, Basel III",Low,High,58.0,Growing
2023-07-10,Finance,Portfolio Manager,Da Nang,105,21505.58,15.81,Fresher,36,"SQL, Power BI, Machine Learning, Financial Modelling, Python",Medium,High,54.6,Growing
2023-07-11,Finance,Actuary,Singapore,94,35419.23,15.5,Junior,35,"Basel III, Financial Modelling, Power BI, Risk Modeling, Solidity",Medium,Low,79.8,Stable
2023-07-14,Finance,Risk Manager,Da Nang,103,6531.39,4.76,Fresher,24,"AML, Excel, Python",Medium,Medium,54.4,Stable
2023-07-16,Finance,Credit Analyst,Da Nang,92,69328.22,13.51,Senior,34,"Python, Basel III, FX Trading",High,High,71.0,Declining
2023-07-16,Finance,Actuary,Ho Chi Minh City,97,15456.66,12.91,Fresher,65,"Blockchain, Machine Learning, Risk Modeling, Python, Bloomberg Terminal",Medium,Medium,58.9,Growing
2023-07-18,Finance,Financial Analyst,Bangkok,99,58541.54,15.29,Senior,56,"Machine Learning, AML, Bloomberg Terminal, CFA",Medium,Medium,75.5,Stable
2023-07-19,Finance,Investment Banker,Hanoi,85,39583.45,4.29,Junior,37,"Solidity, Basel III, AML, Financial Modelling",Low,Medium,43.7,Stable
2023-07-19,Finance,Portfolio Manager,Singapore,106,18662.41,10.58,Fresher,17,"AML, Tableau, Solidity, Machine Learning",High,High,63.1,Stable
2023-07-20,Finance,Blockchain Developer,Da Nang,110,18747.74,7.66,Fresher,54,"Python, FX Trading, CFA, Machine Learning, Blockchain",High,Medium,54.4,Declining
2023-07-22,Finance,RegTech Specialist,Da Nang,106,56031.53,6.86,Senior,30,"Risk Modeling, Financial Modelling, Solidity",High,Medium,50.8,Growing
2023-07-24,Finance,Investment Banker,Hanoi,100,8994.84,14.02,Fresher,32,"Excel, Bloomberg Terminal, Risk Modeling",High,Medium,55.9,Growing
2023-07-27,Finance,Quantitative Analyst,Singapore,82,6981.97,7.13,Fresher,34,"Python, Bloomberg Terminal, FX Trading, SQL",High,Medium,53.0,Stable
2023-07-27,Finance,Investment Banker,Singapore,111,29713.58,8.78,Junior,49,"Options Pricing, Excel, Bloomberg Terminal",High,High,75.8,Growing
2023-07-28,Finance,Blockchain Developer,Jakarta,102,62844.61,4.23,Senior,50,"AML, CFA, Risk Modeling, Blockchain, Power BI",Medium,Medium,43.3,Growing
2023-07-29,Finance,RegTech Specialist,Manila,101,27139.92,9.82,Junior,59,"Power BI, FX Trading, Risk Modeling, Blockchain, SQL, Tableau",High,Medium,47.3,Declining
2023-07-31,Finance,Actuary,Manila,94,60681.52,14.62,Senior,39,"Excel, Financial Modelling, SQL",High,Medium,74.2,Stable
2023-08-03,Finance,Financial Analyst,Ho Chi Minh City,88,27958.41,10.12,Junior,51,"Financial Modelling, Excel, Blockchain",High,High,73.9,Growing
2023-08-04,Finance,Blockchain Developer,Hanoi,96,19263.31,13.71,Fresher,20,"Solidity, Excel, Machine Learning, Basel III, Risk Modeling",High,High,51.8,Stable
2023-08-06,Finance,Financial Analyst,Singapore,104,36221.79,10.35,Junior,38,"Options Pricing, Python, AML, Power BI",High,Low,47.8,Stable
2023-08-07,Finance,RegTech Specialist,Bangkok,103,66395.68,13.2,Senior,26,"Power BI, Python, Options Pricing",Medium,High,50.0,Declining
2023-08-07,Finance,Actuary,Singapore,102,53364.13,10.08,Senior,49,"Financial Modelling, AML, Tableau, Risk Modeling, Solidity, Basel III",High,High,40.9,Stable
2023-08-09,Finance,Investment Banker,Hanoi,95,24492.26,4.32,Fresher,25,"CFA, Power BI, Bloomberg Terminal",High,High,62.1,Stable
2023-08-12,Finance,Risk Manager,Ho Chi Minh City,95,20611.15,15.33,Fresher,35,"Power BI, Blockchain, Options Pricing",High,Medium,60.3,Growing
2023-08-12,Finance,Compliance Officer,Singapore,107,17539.43,7.92,Fresher,23,"Financial Modelling, FX Trading, Python, Power BI, Blockchain, SQL",Medium,Low,40.5,Growing
2023-08-12,Finance,Blockchain Developer,Bangkok,95,54061.05,9.76,Senior,21,"Bloomberg Terminal, SQL, Risk Modeling, AML, CFA",Medium,Low,51.0,Stable
2023-08-13,Finance,Actuary,Bangkok,92,65181.79,4.75,Senior,36,"Financial Modelling, Tableau, SQL, Risk Modeling",Medium,Medium,50.8,Stable
2023-08-13,Finance,Risk Manager,Ho Chi Minh City,103,48150.67,13.45,Junior,26,"Excel, CFA, Bloomberg Terminal",Medium,Medium,52.8,Stable
2023-08-13,Finance,Compliance Officer,Da Nang,109,61793.88,13.08,Senior,25,"Basel III, FX Trading, Power BI, Risk Modeling",High,Low,76.9,Declining
2023-08-15,Finance,Financial Analyst,Hanoi,85,14795.33,11.55,Fresher,53,"Solidity, Blockchain, AML, Options Pricing, Basel III",Medium,Medium,72.4,Growing
2023-08-21,Finance,RegTech Specialist,Manila,102,38286.5,11.62,Junior,54,"Financial Modelling, SQL, Tableau",High,High,45.1,Stable
2023-08-21,Finance,Actuary,Bangkok,103,69556.75,6.63,Senior,47,"Basel III, Power BI, Bloomberg Terminal, Machine Learning, AML, CFA",High,Medium,58.6,Growing
2023-08-23,Finance,Quantitative Analyst,Manila,86,13092.26,12.56,Fresher,52,"Machine Learning, Python, Bloomberg Terminal, Excel, FX Trading",Medium,High,42.5,Stable
2023-08-24,Finance,Credit Analyst,Singapore,103,59953.88,8.16,Senior,31,"Solidity, Excel, Options Pricing, FX Trading, Tableau, Basel III",High,High,60.4,Growing
2023-08-28,Finance,Blockchain Developer,Hanoi,101,47568.4,14.68,Senior,43,"Basel III, AML, Machine Learning, Blockchain, Excel, Financial Modelling",High,Medium,58.2,Stable
2023-08-28,Finance,Chief Financial Officer,Jakarta,96,58500.24,7.69,Senior,24,"Solidity, Risk Modeling, CFA, SQL",Low,High,42.6,Growing
2023-09-01,Finance,Financial Analyst,Jakarta,92,20125.5,8.58,Fresher,37,"Options Pricing, Blockchain, Tableau, Financial Modelling",High,Low,66.9,Stable
2023-09-02,Finance,Actuary,Bangkok,97,58708.76,4.53,Senior,31,"Power BI, Excel, Tableau, CFA, Solidity, Machine Learning",Medium,Medium,70.8,Growing
2023-09-04,Finance,Quantitative Analyst,Singapore,113,21349.36,6.87,Fresher,51,"FX Trading, AML, Machine Learning, Python",Medium,Medium,68.4,Declining
2023-09-06,Finance,Financial Analyst,Hanoi,99,65646.35,7.1,Senior,44,"Options Pricing, SQL, Bloomberg Terminal, AML",High,High,54.3,Growing
2023-09-07,Finance,Blockchain Developer,Jakarta,99,32249.35,11.06,Junior,55,"Basel III, Blockchain, AML, Risk Modeling, Tableau, SQL",Medium,Medium,73.4,Stable
2023-09-07,Finance,Blockchain Developer,Bangkok,95,22188.03,15.5,Junior,60,"Excel, Power BI, Python, Basel III",High,Low,50.3,Growing
2023-09-09,Finance,Blockchain Developer,Hanoi,106,62374.74,9.86,Senior,15,"Options Pricing, Solidity, Tableau, CFA, Excel",Low,Medium,68.1,Growing
2023-09-10,Finance,Quantitative Analyst,Ho Chi Minh City,94,20156.4,13.84,Fresher,55,"Tableau, CFA, Excel",Medium,High,58.6,Declining
2023-09-11,Finance,Credit Analyst,Hanoi,100,59344.29,10.65,Senior,54,"AML, CFA, Tableau, Machine Learning",Medium,High,66.4,Growing
2023-09-11,Finance,Blockchain Developer,Bangkok,97,60401.43,14.87,Senior,37,"AML, Solidity, Tableau",Medium,Medium,72.8,Growing
2023-09-14,Finance,Chief Financial Officer,Da Nang,101,37817.44,5.23,Junior,26,"Risk Modeling, Options Pricing, Bloomberg Terminal, Financial Modelling, Power BI",Medium,Medium,78.7,Stable
2023-09-15,Finance,RegTech Specialist,Bangkok,96,23704.65,15.14,Junior,16,"AML, Options Pricing, Risk Modeling",Medium,Low,46.5,Stable
2023-09-19,Finance,Quantitative Analyst,Singapore,88,17955.9,14.88,Fresher,46,"Excel, Blockchain, AML, Basel III",High,High,60.7,Stable
2023-09-19,Finance,Financial Analyst,Manila,98,61949.75,11.99,Senior,24,"Power BI, Blockchain, Machine Learning, SQL, Financial Modelling",High,High,57.4,Growing
2023-09-21,Finance,Quantitative Analyst,Ho Chi Minh City,89,31540.92,4.17,Fresher,44,"Python, Options Pricing, Machine Learning, CFA",Medium,High,71.2,Growing
2023-09-21,Finance,RegTech Specialist,Manila,93,24277.48,7.57,Junior,32,"Python, AML, SQL, FX Trading, Power BI",High,Medium,79.9,Growing
2023-09-23,Finance,Risk Manager,Jakarta,97,20582.85,7.33,Fresher,38,"SQL, Financial Modelling, Bloomberg Terminal, Python, Excel, Basel III",Medium,Medium,40.1,Stable
2023-09-24,Finance,Quantitative Analyst,Ho Chi Minh City,92,14062.69,11.66,Fresher,57,"Blockchain, Options Pricing, Bloomberg Terminal, Basel III",High,Low,48.6,Stable
2023-09-26,Finance,Investment Banker,Hanoi,95,28500.32,7.57,Junior,27,"Risk Modeling, Solidity, Bloomberg Terminal",Low,Low,53.0,Stable
2023-09-26,Finance,FinTech Developer,Hanoi,101,57115.42,13.77,Senior,46,"Tableau, Blockchain, Excel, FX Trading, Risk Modeling",Medium,High,54.1,Declining
2023-09-26,Finance,Investment Banker,Da Nang,99,39143.05,5.59,Junior,55,"Options Pricing, Power BI, Bloomberg Terminal, SQL, Machine Learning",Medium,Medium,78.3,Stable
2023-09-27,Finance,RegTech Specialist,Hanoi,99,6606.99,12.42,Fresher,19,"Bloomberg Terminal, Python, Basel III, Power BI, SQL, Options Pricing",Medium,High,65.8,Stable
