date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2023-10-16,Technology,QA Engineer,Da Nang,181,25196.53,17.57,Junior,82,"CI/CD, SQL, Docker",Low,High,56.7,Declining
2023-10-16,Technology,Data Scientist,Manila,159,31708.3,11.06,Junior,54,"Python, MongoDB, TensorFlow, AWS, Redis, JavaScript",High,Medium,75.4,Stable
2023-10-17,Technology,Software Engineer,Manila,170,15380.15,15.46,Fresher,57,"AWS, Node.js, React, TypeScript",High,Low,59.0,Growing
2023-10-19,Technology,Data Analyst,Bangkok,183,19257.44,16.99,Fresher,49,"TensorFlow, JavaScript, Python, TypeScript",Low,Medium,80.8,Growing
2023-10-19,Technology,ML Engineer,Jakarta,161,25438.31,19.41,Junior,92,"JavaScript, Python, Docker, GraphQL, Machine Learning, AWS, TypeScript",Low,Medium,86.0,Growing
2023-10-19,Technology,Data Analyst,Hanoi,184,17594.23,18.61,Fresher,80,"SQL, Machine Learning, Rust, Spark, Go, CI/CD, Docker",High,Low,92.8,Growing
2023-10-23,Technology,Backend Developer,Singapore,179,29637.77,10.42,Junior,89,"Spark, Redis, CI/CD, Machine Learning, TypeScript",Medium,Low,91.7,Stable
2023-10-24,Technology,QA Engineer,Manila,172,13752.58,16.93,Junior,67,"Docker, SQL, Kubernetes",High,Medium,80.4,Growing
2023-10-24,Technology,ML Engineer,Manila,174,6918.36,16.25,Fresher,41,"SQL, MongoDB, React, TypeScript, Redis, Spark, Azure",High,Low,84.1,Growing
2023-10-25,Technology,DevOps Engineer,Ho Chi Minh City,178,13520.57,14.7,Fresher,57,"Python, Azure, MongoDB, Docker",High,Low,63.0,Stable
2023-10-27,Technology,Data Scientist,Ho Chi Minh City,159,36271.84,9.57,Junior,42,"SQL, GraphQL, React",Low,High,73.4,Growing
2023-10-27,Technology,Data Scientist,Manila,176,28800.8,17.73,Junior,73,"Azure, MongoDB, Docker, Rust, TensorFlow",Medium,Medium,61.7,Stable
2023-10-28,Technology,Frontend Developer,Singapore,169,12679.4,8.85,Fresher,94,"Azure, React, Redis, CI/CD, AWS, Docker",High,Low,87.0,Stable
2023-10-29,Technology,Software Engineer,Singapore,176,49869.44,10.48,Senior,73,"Spark, Kubernetes, React, Redis, Python",High,Low,61.9,Stable
2023-10-29,Technology,Data Analyst,Singapore,170,19828.94,6.17,Fresher,79,"GraphQL, MongoDB, SQL",High,Low,56.3,Growing
2023-10-29,Technology,Backend Developer,Da Nang,188,13725.45,8.03,Fresher,58,"TypeScript, AWS, JavaScript",High,Low,63.0,Stable
2023-10-30,Technology,Frontend Developer,Da Nang,189,33478.32,12.81,Junior,57,"Azure, Rust, CI/CD",High,Medium,73.4,Stable
2023-11-01,Technology,Backend Developer,Singapore,179,51561.63,13.85,Senior,51,"AWS, Python, React, Azure, Spark, JavaScript",High,Medium,84.4,Growing
2023-11-02,Technology,Frontend Developer,Da Nang,174,51981.96,9.54,Senior,88,"GraphQL, CI/CD, Docker, Go, TypeScript, MongoDB",High,Medium,95.7,Declining
2023-11-05,Technology,Data Analyst,Bangkok,164,29630.23,10.61,Junior,97,"Azure, Python, GraphQL, MongoDB, Docker, Kubernetes",High,Low,74.2,Growing
2023-11-05,Technology,Cloud Architect,Jakarta,177,19905.61,15.1,Fresher,86,"AWS, React, Redis, MongoDB",High,High,66.6,Declining
2023-11-06,Technology,DevOps Engineer,Bangkok,187,33895.29,10.38,Junior,78,"Kubernetes, Rust, SQL, JavaScript, MongoDB, CI/CD, React",High,Low,72.6,Growing
2023-11-08,Technology,Full Stack Developer,Bangkok,195,46370.96,7.97,Senior,76,"Docker, CI/CD, Go, JavaScript, GraphQL, Rust, Node.js",Medium,High,87.9,Stable
2023-11-09,Technology,Full Stack Developer,Manila,164,29747.79,10.14,Junior,87,"Kubernetes, Docker, Rust",Low,Low,56.7,Stable
2023-11-11,Technology,ML Engineer,Singapore,184,52985.87,19.96,Senior,42,"Redis, TensorFlow, React, CI/CD",Low,High,92.8,Growing
2023-11-12,Technology,ML Engineer,Jakarta,166,17070.83,15.48,Fresher,88,"Machine Learning, AWS, Node.js, Spark, Kubernetes, CI/CD, MongoDB",High,Medium,96.9,Stable
2023-11-12,Technology,Data Scientist,Bangkok,175,52800.07,13.86,Senior,63,"Redis, MongoDB, Spark",High,Medium,83.1,Growing
2023-11-15,Technology,Data Analyst,Da Nang,174,52825.81,8.55,Senior,61,"JavaScript, React, Machine Learning",High,Low,77.7,Growing
2023-11-21,Technology,ML Engineer,Manila,175,23932.24,14.79,Junior,59,"Azure, Node.js, Machine Learning, Rust",Low,High,97.7,Growing
2023-11-21,Technology,Product Manager,Hanoi,174,14514.51,12.4,Fresher,81,"TypeScript, JavaScript, Spark, Go, CI/CD, Azure, MongoDB",Medium,Medium,75.1,Stable
2023-11-22,Technology,Product Manager,Da Nang,168,32926.9,15.5,Junior,45,"Python, Azure, React, CI/CD, Docker, TensorFlow",High,Low,82.9,Growing
2023-11-22,Technology,Software Engineer,Hanoi,181,28287.93,19.34,Junior,64,"CI/CD, JavaScript, Go, Redis, TypeScript",High,Medium,97.2,Growing
2023-11-23,Technology,Product Manager,Singapore,190,20928.64,9.65,Fresher,90,"TypeScript, SQL, Redis, TensorFlow",Low,High,88.4,Growing
2023-11-23,Technology,Product Manager,Jakarta,179,51006.53,14.58,Senior,54,"Rust, AWS, Redis, SQL, Go, TensorFlow, Python",High,Medium,77.5,Declining
2023-11-24,Technology,QA Engineer,Ho Chi Minh City,163,28458.69,12.05,Junior,76,"Machine Learning, Rust, CI/CD, TypeScript, TensorFlow",High,Medium,75.5,Growing
2023-11-26,Technology,DevOps Engineer,Manila,176,21629.1,17.33,Junior,43,"Python, Machine Learning, TensorFlow, TypeScript, Node.js, Redis, Kubernetes",High,Low,61.8,Stable
2023-11-26,Technology,ML Engineer,Singapore,169,9302.96,9.0,Fresher,78,"Node.js, SQL, React, TypeScript, TensorFlow",High,Medium,92.0,Stable
2023-11-26,Technology,ML Engineer,Manila,182,46144.84,18.39,Senior,77,"TypeScript, JavaScript, Node.js, GraphQL",High,Medium,64.9,Declining
2023-11-27,Technology,Software Engineer,Ho Chi Minh City,172,13044.89,6.68,Fresher,94,"CI/CD, JavaScript, Node.js, TypeScript, React, Rust, TensorFlow",Medium,Medium,92.1,Growing
2023-11-27,Technology,ML Engineer,Jakarta,154,10328.01,8.18,Fresher,90,"JavaScript, Azure, Node.js, Redis, React, TypeScript",High,High,93.5,Stable
2023-11-28,Technology,Data Scientist,Ho Chi Minh City,172,55882.3,5.19,Senior,46,"Go, TensorFlow, Spark, Node.js, React, SQL",High,Medium,89.2,Growing
2023-11-28,Technology,Data Analyst,Hanoi,181,27794.16,8.0,Junior,64,"CI/CD, Redis, Azure, Python, TensorFlow, Go",Medium,High,55.3,Stable
2023-11-28,Technology,Security Engineer,Hanoi,181,20305.91,7.63,Junior,54,"AWS, SQL, Machine Learning, TensorFlow, Docker",Medium,Low,89.9,Stable
2023-11-30,Technology,Software Engineer,Hanoi,161,16068.23,9.81,Fresher,80,"Python, React, Docker, CI/CD, AWS, Spark",High,Medium,70.5,Declining
2023-12-01,Technology,Backend Developer,Jakarta,173,8748.0,6.47,Fresher,99,"Go, GraphQL, Spark, SQL",Low,High,56.8,Stable
2023-12-03,Technology,Cloud Architect,Singapore,175,24297.84,6.25,Junior,60,"Kubernetes, Machine Learning, Azure",High,Medium,71.8,Growing
2023-12-03,Technology,Product Manager,Hanoi,174,20016.96,12.01,Junior,40,"Kubernetes, CI/CD, AWS, Go, Rust",High,Medium,62.3,Growing
2023-12-06,Technology,DevOps Engineer,Singapore,188,54099.4,11.25,Senior,63,"CI/CD, Redis, Node.js, Go, Python, AWS",Low,Medium,68.8,Declining
2023-12-07,Technology,QA Engineer,Da Nang,183,54346.84,19.04,Senior,42,"SQL, Spark, CI/CD, TypeScript",High,High,60.9,Stable
2023-12-08,Technology,Data Analyst,Jakarta,172,49992.5,19.49,Senior,98,"SQL, JavaScript, Rust",Low,Low,77.4,Stable
2023-12-08,Technology,Frontend Developer,Singapore,154,26556.17,8.11,Junior,42,"Machine Learning, Azure, JavaScript, TypeScript, TensorFlow",High,Medium,68.0,Stable
2023-12-08,Technology,ML Engineer,Singapore,177,61339.82,9.9,Senior,93,"TypeScript, Redis, React, Docker, Rust, SQL",High,Medium,68.1,Growing
2023-12-08,Technology,Cloud Architect,Jakarta,159,45405.4,9.67,Senior,59,"Node.js, Spark, Python",Medium,High,55.5,Stable
2023-12-12,Technology,Backend Developer,Da Nang,158,46557.76,8.03,Senior,81,"Azure, Machine Learning, Kubernetes, TypeScript, GraphQL, CI/CD, Node.js",Low,Medium,87.5,Growing
2023-12-18,Technology,Product Manager,Da Nang,181,48794.38,18.32,Senior,93,"TensorFlow, MongoDB, Kubernetes, Redis, React, SQL, Go",Medium,Medium,89.9,Stable
2023-12-18,Technology,Software Engineer,Jakarta,164,22932.03,7.9,Junior,82,"Azure, Python, JavaScript, GraphQL, Machine Learning, Node.js",High,Low,66.6,Stable
2023-12-19,Technology,QA Engineer,Ho Chi Minh City,197,55766.29,12.98,Senior,60,"Node.js, JavaScript, Python",Medium,Low,68.5,Growing
2023-12-20,Technology,Frontend Developer,Singapore,178,17912.09,5.48,Fresher,62,"MongoDB, Python, Azure, AWS, Node.js, JavaScript, Kubernetes",High,High,81.4,Growing
2023-12-22,Technology,Cloud Architect,Bangkok,176,20697.06,19.96,Junior,45,"MongoDB, Python, CI/CD",High,Medium,59.9,Stable
2023-12-22,Technology,Full Stack Developer,Hanoi,173,29164.29,16.4,Junior,80,"Go, AWS, MongoDB, Node.js, Redis",Medium,Medium,88.2,Stable
2023-12-23,Technology,Data Analyst,Manila,178,47079.77,11.94,Senior,93,"Go, SQL, TensorFlow, Kubernetes, Spark, Rust",High,Medium,73.0,Declining
2023-12-24,Technology,Cloud Architect,Hanoi,171,30110.37,13.44,Junior,97,"JavaScript, CI/CD, Go, GraphQL, AWS, MongoDB",Medium,Medium,94.5,Growing
2023-12-25,Technology,Product Manager,Da Nang,189,31967.45,12.9,Junior,74,"Kubernetes, Docker, Go, TensorFlow, Redis, AWS",Medium,High,62.3,Declining
2023-12-27,Technology,ML Engineer,Da Nang,169,52579.78,10.5,Senior,42,"MongoDB, SQL, Node.js",High,Medium,69.1,Growing
2023-12-28,Technology,Frontend Developer,Bangkok,197,14232.12,14.05,Fresher,97,"TypeScript, Azure, Kubernetes, MongoDB, Spark",High,Medium,97.3,Growing
2023-12-29,Technology,ML Engineer,Bangkok,180,40294.19,19.59,Senior,74,"React, Go, GraphQL, Machine Learning, TensorFlow",High,High,93.8,Growing
2023-12-30,Technology,Backend Developer,Ho Chi Minh City,194,43084.62,11.02,Senior,49,"AWS, JavaScript, Rust, TensorFlow, GraphQL, TypeScript, Go",Low,Medium,66.5,Growing
2023-12-30,Technology,QA Engineer,Jakarta,189,31334.53,14.64,Junior,41,"SQL, AWS, Rust",High,Low,88.5,Growing
2023-12-31,Technology,Security Engineer,Singapore,179,56850.75,9.55,Senior,57,"Node.js, TensorFlow, GraphQL, CI/CD, AWS",Medium,Low,73.9,Growing
2023-12-31,Technology,Security Engineer,Hanoi,184,48236.98,5.4,Senior,71,"Redis, Go, JavaScript, GraphQL, Machine Learning, SQL",Medium,Low,87.0,Stable
2024-01-03,Technology,Security Engineer,Singapore,167,48391.11,10.78,Senior,93,"AWS, Azure, TypeScript, Machine Learning, TensorFlow, React",High,High,69.6,Stable
2024-01-03,Technology,Full Stack Developer,Hanoi,187,29186.12,18.43,Junior,54,"Node.js, Python, GraphQL",Medium,Medium,73.7,Stable
2024-01-03,Technology,Data Scientist,Hanoi,158,26042.57,12.01,Junior,44,"Spark, Azure, CI/CD",Low,Medium,81.4,Stable
2024-01-04,Technology,Software Engineer,Da Nang,188,29936.63,13.43,Junior,52,"Kubernetes, JavaScript, TensorFlow",High,Medium,59.4,Declining
2024-01-05,Technology,DevOps Engineer,Manila,177,20021.0,6.24,Junior,80,"Redis, GraphQL, Azure, JavaScript, MongoDB",High,High,75.9,Growing
2024-01-05,Technology,Data Scientist,Manila,173,28995.59,8.65,Junior,89,"Python, MongoDB, Docker, Machine Learning",High,High,59.3,Growing
2024-01-06,Technology,Cloud Architect,Singapore,184,51566.92,12.59,Senior,65,"Node.js, Python, React, Machine Learning",Medium,High,84.9,Stable
2024-01-06,Technology,Data Scientist,Hanoi,184,51940.46,8.56,Senior,47,"Go, TypeScript, Redis, Rust, Spark, GraphQL",High,Medium,61.5,Growing
2024-01-08,Technology,Software Engineer,Singapore,179,13182.0,9.81,Fresher,68,"Docker, Machine Learning, GraphQL, Rust, Spark, Azure",Medium,High,83.1,Stable
2024-01-10,Technology,Product Manager,Da Nang,177,25048.11,6.38,Junior,41,"Machine Learning, Docker, React, Redis, Azure, TypeScript, GraphQL",Medium,Medium,83.7,Stable
2024-01-12,Technology,Software Engineer,Da Nang,178,10704.27,7.28,Fresher,64,"JavaScript, TypeScript, Kubernetes, Redis, AWS, React, Docker",Medium,High,82.2,Growing
2024-01-13,Technology,Backend Developer,Singapore,171,10338.73,8.7,Fresher,51,"Docker, Spark, Redis",Medium,Low,91.2,Growing
2024-01-14,Technology,QA Engineer,Da Nang,169,51412.67,8.76,Senior,62,"AWS, React, SQL, TypeScript",High,Low,66.3,Growing
2024-01-15,Technology,Backend Developer,Hanoi,178,49714.56,5.47,Senior,80,"Spark, Docker, JavaScript, SQL, Rust, Go",High,Low,61.2,Growing
2024-01-15,Technology,ML Engineer,Ho Chi Minh City,177,54742.97,13.98,Senior,46,"Azure, Kubernetes, Docker, Node.js",High,Medium,55.3,Growing
2024-01-18,Technology,Backend Developer,Manila,168,17303.95,13.33,Junior,51,"Node.js, Kubernetes, Python",High,Low,80.6,Growing
2024-01-20,Technology,Data Analyst,Ho Chi Minh City,185,44792.84,12.16,Senior,53,"SQL, TensorFlow, JavaScript",High,Medium,69.6,Stable
2024-01-23,Technology,Product Manager,Manila,190,12926.98,17.85,Fresher,53,"Rust, SQL, TensorFlow, Docker, Redis, Go",Low,High,59.2,Growing
2024-01-26,Technology,Data Scientist,Da Nang,171,10433.81,13.43,Fresher,73,"Kubernetes, Go, CI/CD, React, TypeScript, MongoDB, Spark",High,Low,69.1,Growing
2024-02-01,Technology,Full Stack Developer,Bangkok,198,48114.01,16.05,Senior,54,"Redis, Spark, React, Machine Learning, TensorFlow",High,Medium,84.2,Stable
2024-02-01,Technology,Frontend Developer,Jakarta,194,29895.09,18.84,Junior,85,"Azure, Redis, JavaScript",High,High,58.8,Growing
2024-02-03,Technology,Software Engineer,Hanoi,196,24765.88,11.66,Junior,67,"TypeScript, TensorFlow, Rust, MongoDB",Low,Low,95.2,Declining
2024-02-05,Technology,Product Manager,Jakarta,165,52965.86,16.95,Senior,78,"GraphQL, AWS, Azure, Machine Learning",High,Medium,65.0,Stable
2024-02-06,Technology,Cloud Architect,Bangkok,181,16996.45,19.56,Fresher,83,"Kubernetes, TypeScript, React, Node.js, Rust, JavaScript",High,Medium,71.4,Declining
2024-02-07,Technology,Full Stack Developer,Da Nang,159,25948.43,13.79,Junior,69,"TensorFlow, Python, TypeScript, CI/CD, Spark, GraphQL",High,High,63.4,Stable
2024-02-08,Technology,Full Stack Developer,Hanoi,171,26767.07,7.46,Junior,58,"SQL, Go, React, Kubernetes, TypeScript, TensorFlow, AWS",Medium,Low,62.1,Stable
2024-02-13,Technology,Data Analyst,Ho Chi Minh City,164,18412.4,17.55,Junior,45,"React, CI/CD, SQL, MongoDB, AWS, Spark",High,Low,61.3,Stable
2024-02-13,Technology,Data Analyst,Jakarta,178,27352.3,12.33,Junior,86,"Machine Learning, MongoDB, CI/CD, Docker, Go, Spark, AWS",High,Medium,83.5,Stable
2024-02-14,Technology,Data Scientist,Hanoi,183,30705.48,7.24,Junior,66,"Machine Learning, Docker, CI/CD, Node.js, React",Medium,Medium,77.9,Growing
2024-02-14,Technology,Full Stack Developer,Singapore,144,22923.52,14.02,Fresher,74,"Machine Learning, React, AWS, SQL",High,Low,75.9,Growing
2024-02-15,Technology,Software Engineer,Manila,190,20618.69,8.24,Junior,93,"React, CI/CD, MongoDB, Node.js, AWS, Python, Azure",High,Medium,77.8,Growing
2024-02-16,Technology,Product Manager,Hanoi,199,34830.95,6.03,Junior,58,"Node.js, React, Azure, TensorFlow, Redis, Kubernetes",High,Medium,84.7,Stable
2024-02-16,Technology,Software Engineer,Hanoi,165,23106.37,6.09,Junior,87,"MongoDB, Docker, Spark",High,Medium,95.6,Growing
2024-02-17,Technology,Data Scientist,Singapore,196,11938.94,15.02,Fresher,64,"MongoDB, GraphQL, JavaScript, Python, Go, TypeScript",Low,High,60.6,Stable
2024-02-19,Technology,Data Scientist,Ho Chi Minh City,191,26265.06,11.85,Junior,45,"Machine Learning, CI/CD, Redis, Spark",Low,Low,65.3,Growing
2024-02-21,Technology,Security Engineer,Ho Chi Minh City,188,8709.53,6.98,Fresher,56,"Docker, AWS, Spark",High,Low,81.4,Growing
2024-02-23,Technology,Software Engineer,Jakarta,148,13928.69,18.75,Fresher,82,"Python, AWS, Kubernetes, TypeScript, JavaScript, SQL",Low,Medium,68.8,Stable
2024-02-23,Technology,Backend Developer,Bangkok,192,52000.94,13.99,Senior,42,"GraphQL, Redis, CI/CD, Azure",Medium,Medium,95.0,Stable
2024-02-25,Technology,Data Analyst,Singapore,187,56408.12,5.37,Senior,85,"CI/CD, React, MongoDB, AWS, Python",Medium,High,64.5,Declining
2024-02-27,Technology,Frontend Developer,Hanoi,187,53083.61,16.71,Senior,58,"Docker, CI/CD, Python, Azure, GraphQL, Rust",Medium,High,74.7,Stable
2024-02-28,Technology,Frontend Developer,Jakarta,157,10847.75,7.1,Fresher,69,"Spark, Python, GraphQL, React, Node.js, JavaScript",Medium,High,74.0,Growing
2024-02-28,Technology,Software Engineer,Bangkok,181,6897.67,11.93,Fresher,44,"Azure, Kubernetes, JavaScript",High,High,83.3,Growing
2024-02-29,Technology,Full Stack Developer,Ho Chi Minh City,199,35695.73,9.79,Junior,84,"TensorFlow, GraphQL, Go, Azure, Node.js, JavaScript",High,Medium,81.2,Stable
2024-03-02,Technology,QA Engineer,Singapore,190,52998.21,19.73,Senior,88,"Spark, CI/CD, TensorFlow, Redis, TypeScript, AWS, JavaScript",High,Medium,81.7,Stable
2024-03-03,Technology,ML Engineer,Da Nang,182,11819.37,17.19,Fresher,55,"React, GraphQL, Kubernetes, AWS, Docker, CI/CD, Node.js",High,Medium,86.7,Growing
2024-03-09,Technology,ML Engineer,Bangkok,191,32825.42,15.86,Junior,94,"GraphQL, Go, Docker, Rust, AWS, CI/CD, TypeScript",Medium,Low,57.9,Growing
2024-03-12,Technology,Backend Developer,Ho Chi Minh City,180,54700.46,13.68,Senior,63,"Azure, React, Python, TensorFlow",High,Low,55.2,Growing
2024-03-12,Technology,Software Engineer,Jakarta,205,17556.39,7.15,Fresher,68,"SQL, Machine Learning, TypeScript",Low,Low,65.6,Growing
2024-03-12,Technology,Software Engineer,Jakarta,177,16740.22,15.67,Fresher,97,"TensorFlow, SQL, TypeScript",High,Medium,83.2,Growing
2024-03-17,Technology,Frontend Developer,Ho Chi Minh City,175,17097.71,8.17,Fresher,59,"AWS, Go, MongoDB, Docker, Azure, Rust",High,High,60.5,Stable
2024-03-20,Technology,DevOps Engineer,Jakarta,185,55919.0,9.32,Senior,73,"CI/CD, Spark, SQL, Machine Learning, Node.js, Redis",High,Medium,86.6,Stable
2024-03-21,Technology,Data Analyst,Manila,199,44261.37,16.55,Senior,59,"MongoDB, Kubernetes, CI/CD, TensorFlow, Docker, Machine Learning, Python",High,High,69.5,Growing
2024-03-22,Technology,Product Manager,Singapore,163,16747.23,14.81,Fresher,72,"Docker, MongoDB, CI/CD, Go, Redis",Medium,High,69.6,Growing
2024-03-28,Technology,Full Stack Developer,Ho Chi Minh City,188,26673.34,14.05,Junior,93,"Node.js, MongoDB, Python, Rust, SQL, CI/CD",High,Low,72.7,Growing
2024-03-29,Technology,Product Manager,Ho Chi Minh City,171,25363.25,10.6,Junior,52,"GraphQL, Redis, SQL, TensorFlow, TypeScript",High,Low,95.6,Declining
2024-04-03,Technology,Backend Developer,Ho Chi Minh City,167,46166.16,10.1,Senior,42,"Redis, Spark, AWS, Docker, TensorFlow, Python, GraphQL",Medium,Low,58.1,Growing
2024-04-03,Technology,Frontend Developer,Da Nang,176,28131.58,15.26,Junior,64,"Docker, CI/CD, AWS",Medium,Low,57.6,Declining
2024-04-03,Technology,Cloud Architect,Da Nang,182,12792.37,7.3,Junior,46,"Machine Learning, Azure, MongoDB, Spark",High,Medium,86.8,Declining
2024-04-04,Technology,Data Analyst,Da Nang,177,15188.98,9.72,Fresher,74,"MongoDB, Docker, TensorFlow, SQL, Node.js",High,High,79.3,Growing
2024-04-05,Technology,Full Stack Developer,Singapore,206,18718.1,17.34,Fresher,61,"Node.js, Kubernetes, TensorFlow, React, JavaScript",Medium,Medium,74.1,Growing
2024-04-06,Technology,Cloud Architect,Ho Chi Minh City,177,51300.99,9.46,Senior,65,"Python, Go, Spark, TypeScript",Medium,Medium,64.0,Growing
2024-04-06,Technology,Frontend Developer,Singapore,180,7920.06,15.41,Fresher,47,"AWS, React, Spark, GraphQL, Node.js, Docker, Rust",Medium,Low,82.8,Stable
2024-04-06,Technology,Product Manager,Hanoi,189,46383.83,13.86,Senior,82,"SQL, React, Node.js, Azure, JavaScript, CI/CD, Go",High,Low,56.0,Stable
2024-04-06,Technology,Cloud Architect,Da Nang,193,43513.09,16.08,Senior,69,"JavaScript, Docker, CI/CD",Medium,Medium,68.6,Growing
2024-04-07,Technology,Product Manager,Da Nang,193,12153.26,8.22,Fresher,65,"TypeScript, SQL, Machine Learning, AWS, Python, React, JavaScript",High,Low,79.2,Stable
2024-04-07,Technology,Cloud Architect,Manila,175,25281.14,8.95,Junior,79,"Rust, TypeScript, MongoDB, Docker, GraphQL, React, CI/CD",Medium,Low,70.3,Growing
2024-04-08,Technology,Data Analyst,Hanoi,169,11172.7,16.07,Fresher,91,"Docker, Go, TensorFlow, Kubernetes, AWS, JavaScript, Node.js",High,Medium,66.1,Declining
2024-04-11,Technology,Product Manager,Ho Chi Minh City,197,18987.66,10.12,Fresher,40,"GraphQL, React, Go, TensorFlow, Spark, Node.js",Medium,Medium,89.4,Declining
2024-04-11,Technology,Data Scientist,Bangkok,179,52194.77,19.94,Senior,95,"CI/CD, Rust, Python, MongoDB",High,High,57.7,Growing
2024-04-11,Technology,Software Engineer,Ho Chi Minh City,183,24012.11,8.69,Junior,54,"Kubernetes, Python, Redis, Docker",Medium,Medium,86.4,Stable
2024-04-13,Technology,Cloud Architect,Da Nang,182,53307.02,7.59,Senior,71,"TypeScript, Kubernetes, Node.js",High,High,68.7,Stable
2024-04-13,Technology,Software Engineer,Singapore,192,49437.03,18.48,Senior,45,"Azure, TensorFlow, React, Rust, Machine Learning",High,High,87.8,Stable
2024-04-16,Technology,Security Engineer,Ho Chi Minh City,193,11791.1,19.3,Fresher,66,"React, GraphQL, MongoDB, Redis, Spark",High,Medium,76.2,Growing
2024-04-19,Technology,Software Engineer,Ho Chi Minh City,178,20943.95,13.57,Fresher,69,"GraphQL, SQL, Spark, AWS, Kubernetes, TensorFlow",High,Medium,73.2,Growing
2024-04-21,Technology,QA Engineer,Jakarta,201,18587.35,18.53,Fresher,66,"AWS, CI/CD, Docker, Kubernetes, SQL, Go",High,Low,92.7,Growing
2024-04-22,Technology,Backend Developer,Ho Chi Minh City,191,18685.5,15.68,Fresher,95,"CI/CD, TensorFlow, Machine Learning, JavaScript",Medium,Low,91.9,Stable
2024-04-27,Technology,Frontend Developer,Singapore,201,43157.76,10.16,Senior,51,"React, CI/CD, Go",High,Medium,77.3,Growing
2024-04-29,Technology,Data Analyst,Da Nang,200,53413.2,19.29,Senior,62,"AWS, Kubernetes, CI/CD, Rust, SQL",Low,Low,83.0,Growing
2024-04-30,Technology,DevOps Engineer,Hanoi,165,51224.86,5.8,Senior,84,"React, JavaScript, Go, Machine Learning, TensorFlow",Medium,Medium,80.4,Growing
2024-05-01,Technology,Full Stack Developer,Singapore,167,22643.92,5.27,Fresher,68,"Python, TypeScript, Spark, Azure, React, Machine Learning, MongoDB",High,Medium,74.5,Growing
2024-05-05,Technology,Data Analyst,Manila,198,21411.34,17.7,Fresher,47,"TypeScript, Node.js, Rust",High,High,97.7,Growing
2024-05-05,Technology,Data Scientist,Jakarta,188,48419.84,10.33,Senior,92,"React, GraphQL, AWS",Low,Low,72.6,Growing
2024-05-05,Technology,Security Engineer,Singapore,196,50747.46,7.05,Senior,60,"Spark, MongoDB, Node.js",Medium,High,71.9,Growing
2024-05-05,Technology,ML Engineer,Hanoi,212,22455.51,17.13,Junior,85,"Go, Rust, Redis, JavaScript",High,Low,96.9,Declining
2024-05-09,Technology,Full Stack Developer,Hanoi,200,14641.89,11.43,Fresher,88,"Machine Learning, Spark, SQL, CI/CD, Go",High,High,84.7,Declining
2024-05-10,Technology,Product Manager,Singapore,186,23552.73,12.59,Junior,74,"Spark, AWS, GraphQL, SQL, JavaScript, Kubernetes",High,Medium,86.7,Growing
2024-05-11,Technology,Security Engineer,Jakarta,197,58227.25,5.85,Senior,100,"AWS, Azure, Rust",Medium,High,88.4,Growing
2024-05-11,Technology,Cloud Architect,Jakarta,177,47080.65,11.34,Senior,95,"CI/CD, TensorFlow, Machine Learning, Node.js, GraphQL",Medium,High,81.6,Growing
2024-05-14,Technology,Data Analyst,Ho Chi Minh City,189,19266.76,13.41,Fresher,58,"GraphQL, Node.js, Docker",Medium,Medium,75.7,Growing
2024-05-14,Technology,Data Scientist,Singapore,200,7436.5,9.32,Fresher,98,"GraphQL, CI/CD, Docker, Rust, Spark, Redis, SQL",Low,Medium,60.1,Stable
2024-05-17,Technology,Software Engineer,Bangkok,183,24901.13,8.18,Junior,46,"Rust, Node.js, JavaScript",High,Low,58.9,Stable
2024-05-18,Technology,Data Scientist,Da Nang,198,53073.24,6.66,Senior,69,"React, Redis, SQL",Low,Medium,81.2,Stable
2024-05-18,Technology,Data Scientist,Manila,191,33131.58,15.53,Junior,53,"Python, JavaScript, TensorFlow, AWS, TypeScript, Rust, SQL",Medium,High,82.9,Growing
2024-05-19,Technology,QA Engineer,Hanoi,186,32684.21,12.57,Junior,67,"CI/CD, Node.js, Machine Learning, Docker, Go",High,Medium,92.6,Stable
2024-05-20,Technology,Cloud Architect,Hanoi,179,23276.38,9.91,Junior,79,"AWS, Python, CI/CD, Rust, Spark, GraphQL",Medium,Medium,81.4,Growing
2024-05-22,Technology,QA Engineer,Singapore,193,22479.24,8.25,Junior,50,"AWS, SQL, Docker, Redis, MongoDB",High,High,84.8,Growing
2024-05-23,Technology,QA Engineer,Singapore,193,19979.55,7.76,Junior,42,"Docker, MongoDB, SQL",High,Low,82.3,Growing
2024-05-25,Technology,Data Scientist,Manila,186,46837.07,8.29,Senior,54,"Docker, React, Kubernetes, Rust, GraphQL, Spark",High,Medium,74.9,Stable
2024-05-25,Technology,Data Analyst,Bangkok,183,15772.81,16.25,Fresher,72,"CI/CD, MongoDB, JavaScript, Spark, GraphQL, Rust",High,Low,69.9,Stable
2024-05-25,Technology,Product Manager,Jakarta,201,30817.81,13.34,Junior,40,"GraphQL, AWS, Kubernetes, Spark, MongoDB, Redis, CI/CD",Low,Medium,67.8,Growing
2024-05-27,Technology,QA Engineer,Manila,172,6013.53,13.85,Fresher,63,"Python, GraphQL, React, Rust",Medium,Medium,59.8,Growing
