date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2024-01-08,Retail & E-Commerce,CRM Specialist,Bình Dương,156,20875.95,11.54,Junior,25,"Google Analytics, SQL",High,High,64.5,Declining
2024-01-09,Retail & E-Commerce,UX Designer,Đồng Nai,163,13235.97,8.82,Fresher,60,"Inventory Management, CRM, Tableau, Facebook Ads, Python",High,Medium,59.1,Declining
2024-01-09,Retail & E-Commerce,Performance Marketing Manager,Đà Nẵng,165,7432.56,6.65,Fresher,20,"Google Analytics, Python, Email Marketing, CRM, SQL, SEO",Medium,Low,43.8,Declining
2024-01-10,Retail & E-Commerce,Merchandising Analyst,Hà Nội,160,3483.78,10.73,Fresher,68,"SEM, Supply Chain, Customer Journey",Medium,Medium,78.7,Declining
2024-01-11,Retail & E-Commerce,Performance Marketing Manager,TP.HCM,149,34345.46,5.2,Senior,61,"Google Analytics, SEO, Tableau, Facebook Ads, Python",High,Medium,56.1,Stable
2024-01-16,Retail & E-Commerce,Digital Marketing Specialist,Hà Nội,147,11518.05,6.18,Fresher,68,"Customer Journey, Inventory Management, A/B Testing",High,Medium,73.1,Growing
2024-01-17,Retail & E-Commerce,UX Designer,TP.HCM,154,8556.51,8.22,Fresher,45,"Facebook Ads, Customer Journey",Low,Medium,69.2,Declining
2024-01-18,Retail & E-Commerce,UX Designer,Đà Nẵng,142,18926.88,10.01,Junior,30,"Excel, Google Analytics, SQL",High,Low,47.3,Growing
2024-01-21,Retail & E-Commerce,Digital Marketing Specialist,Đà Nẵng,150,13514.7,10.19,Junior,25,"Tableau, CRM, Facebook Ads, A/B Testing, Supply Chain",Medium,Medium,66.0,Growing
2024-01-22,Retail & E-Commerce,Category Manager,Hải Phòng,135,13562.07,10.49,Junior,63,"Customer Journey, Python, Excel, Shopify",High,High,48.7,Stable
2024-01-22,Retail & E-Commerce,E-Commerce Manager,Cần Thơ,153,9156.67,7.72,Fresher,26,"A/B Testing, Python, Email Marketing, Excel, Google Analytics",Low,High,71.3,Declining
2024-01-23,Retail & E-Commerce,Growth Hacker,Hà Nội,163,13124.6,12.02,Junior,26,"Email Marketing, A/B Testing, Google Analytics, SQL",Medium,Low,41.1,Declining
2024-01-25,Retail & E-Commerce,Store Operations Manager,Đồng Nai,151,17344.35,6.14,Junior,39,"Facebook Ads, Excel, Tableau",High,High,47.2,Declining
2024-01-25,Retail & E-Commerce,Category Manager,Hà Nội,131,13605.91,8.64,Fresher,67,"Inventory Management, SEM, Excel",High,High,50.6,Declining
2024-01-27,Retail & E-Commerce,Data Analyst - Retail,Đà Nẵng,146,9788.59,4.27,Fresher,45,"Email Marketing, Tableau, Facebook Ads, SEO",High,High,75.4,Growing
2024-02-06,Retail & E-Commerce,CRM Specialist,Đồng Nai,168,15953.07,4.09,Junior,68,"CRM, Facebook Ads, Python",High,High,47.8,Stable
2024-02-07,Retail & E-Commerce,CRM Specialist,Đồng Nai,142,14477.27,9.95,Junior,25,"SQL, Facebook Ads, Tableau, Google Analytics",High,High,60.6,Stable
2024-02-08,Retail & E-Commerce,Category Manager,Hải Phòng,161,18520.74,4.41,Junior,46,"SEM, Customer Journey, SQL",High,Medium,57.2,Growing
2024-02-12,Retail & E-Commerce,E-Commerce Manager,Bình Dương,160,8364.73,7.65,Junior,58,"SQL, Python, CRM, Email Marketing",High,Low,67.9,Stable
2024-02-12,Retail & E-Commerce,Performance Marketing Manager,Đồng Nai,180,8057.06,5.46,Fresher,63,"Email Marketing, CRM, Inventory Management, Tableau, Python",High,High,65.0,Stable
2024-02-13,Retail & E-Commerce,Growth Hacker,Hà Nội,164,9485.41,6.59,Fresher,27,"A/B Testing, Google Analytics, SEM, Shopify, CRM, Inventory Management",High,Medium,68.5,Growing
2024-02-13,Retail & E-Commerce,CRM Specialist,Đồng Nai,156,15371.85,4.08,Junior,41,"Supply Chain, Shopify",Medium,Medium,53.6,Stable
2024-02-16,Retail & E-Commerce,Digital Marketing Specialist,Đồng Nai,170,6079.2,12.28,Fresher,50,"SQL, Supply Chain, SEO, Shopify, A/B Testing",Medium,Medium,59.5,Stable
2024-02-17,Retail & E-Commerce,Digital Marketing Specialist,Bình Dương,169,18763.53,10.67,Junior,48,"SEO, Excel, A/B Testing, Python",Medium,High,56.9,Stable
2024-02-17,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,160,29022.28,8.16,Senior,69,"A/B Testing, Excel, SQL, SEM",Medium,Medium,78.7,Growing
2024-02-18,Retail & E-Commerce,CRM Specialist,Đồng Nai,150,8260.91,4.78,Fresher,60,"Customer Journey, Google Analytics",High,Low,72.4,Growing
2024-02-20,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,148,17531.02,4.2,Junior,63,"SEO, CRM, A/B Testing, Supply Chain",Medium,High,70.2,Stable
2024-02-23,Retail & E-Commerce,Performance Marketing Manager,Cần Thơ,140,17891.12,7.92,Junior,48,"Python, Shopify",Medium,Medium,69.8,Growing
2024-02-25,Retail & E-Commerce,CRM Specialist,Bình Dương,148,20292.43,12.54,Junior,54,"SEO, Shopify, Excel",High,Medium,56.9,Growing
2024-02-25,Retail & E-Commerce,Category Manager,Hà Nội,140,33157.31,11.57,Senior,44,"Tableau, Excel",High,High,53.9,Declining
2024-02-26,Retail & E-Commerce,E-Commerce Manager,Bình Dương,152,30615.75,12.97,Senior,69,"Facebook Ads, Tableau, Excel, Shopify",High,Medium,77.2,Growing
2024-02-28,Retail & E-Commerce,Merchandising Analyst,Cần Thơ,160,7465.1,5.48,Fresher,55,"Python, Excel, CRM, Google Analytics, Inventory Management, SEO",Low,Medium,73.9,Declining
2024-02-29,Retail & E-Commerce,E-Commerce Manager,Hà Nội,169,31040.6,7.23,Senior,40,"Google Analytics, Python, Customer Journey, Excel, SQL",Low,Medium,55.1,Growing
2024-02-29,Retail & E-Commerce,Performance Marketing Manager,Bình Dương,146,31360.72,11.04,Senior,52,"Facebook Ads, Google Analytics",High,Low,43.0,Stable
2024-03-01,Retail & E-Commerce,E-Commerce Manager,Hà Nội,157,28606.86,12.13,Senior,21,"Google Analytics, SEM, SEO, CRM, Facebook Ads, Excel",Medium,High,64.5,Declining
2024-03-04,Retail & E-Commerce,Digital Marketing Specialist,Đà Nẵng,148,34338.0,4.75,Senior,47,"CRM, SEM, Inventory Management, Excel, Customer Journey, Shopify",High,Low,72.7,Stable
2024-03-05,Retail & E-Commerce,Data Analyst - Retail,Hà Nội,145,8722.29,9.8,Fresher,29,"Tableau, Customer Journey, Excel, SQL, Facebook Ads, Inventory Management",Medium,Medium,60.0,Growing
2024-03-05,Retail & E-Commerce,UX Designer,Đà Nẵng,156,6948.26,10.73,Fresher,52,"Inventory Management, Facebook Ads, SQL, Supply Chain, Tableau",Medium,Low,54.1,Growing
2024-03-06,Retail & E-Commerce,Digital Marketing Specialist,Cần Thơ,178,9688.71,7.42,Fresher,65,"Excel, Supply Chain, Python, Shopify, Email Marketing, Tableau",Low,Medium,46.1,Stable
2024-03-06,Retail & E-Commerce,E-Commerce Manager,Hải Phòng,164,3505.28,6.98,Fresher,57,"Supply Chain, Shopify",High,Low,73.4,Declining
2024-03-14,Retail & E-Commerce,Performance Marketing Manager,Cần Thơ,153,15669.68,4.05,Junior,55,"Email Marketing, A/B Testing, SEM, Shopify, SEO",Medium,Low,66.9,Growing
2024-03-17,Retail & E-Commerce,Performance Marketing Manager,Đồng Nai,163,9475.17,11.69,Fresher,35,"Python, Shopify, Customer Journey, Google Analytics, Inventory Management, SEM",Medium,High,62.4,Growing
2024-03-19,Retail & E-Commerce,Merchandising Analyst,Cần Thơ,136,8109.48,7.29,Fresher,69,"Email Marketing, SEM, SQL",High,Medium,73.2,Growing
2024-03-21,Retail & E-Commerce,Category Manager,Bình Dương,161,34684.74,11.41,Senior,59,"Google Analytics, Inventory Management, Supply Chain",High,Medium,59.1,Stable
2024-03-22,Retail & E-Commerce,Data Analyst - Retail,Cần Thơ,164,3511.42,10.13,Fresher,26,"A/B Testing, Inventory Management, Tableau, SQL",Medium,Low,58.7,Growing
2024-03-22,Retail & E-Commerce,Growth Hacker,Đồng Nai,163,30357.01,6.34,Senior,42,"Python, Inventory Management, CRM, A/B Testing, SEO, Excel",Low,Medium,75.1,Declining
2024-03-26,Retail & E-Commerce,Performance Marketing Manager,Đồng Nai,170,19305.52,10.36,Junior,70,"SQL, Python, Tableau, Google Analytics, A/B Testing, Inventory Management",High,Low,56.6,Stable
2024-03-26,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,152,11059.51,3.38,Fresher,40,"A/B Testing, Excel, Inventory Management, Supply Chain",High,Medium,46.7,Growing
2024-03-27,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,165,6318.37,8.99,Fresher,60,"SEM, Python, SEO",Low,High,74.3,Growing
2024-03-27,Retail & E-Commerce,Digital Marketing Specialist,Hà Nội,146,32557.13,10.7,Senior,65,"Supply Chain, CRM, SQL, Python",High,Medium,75.0,Growing
2024-03-28,Retail & E-Commerce,Digital Marketing Specialist,Cần Thơ,152,20216.24,8.59,Junior,66,"Excel, SEO, Inventory Management, Facebook Ads, SQL",Medium,Medium,49.4,Growing
2024-03-29,Retail & E-Commerce,Data Analyst - Retail,Hà Nội,139,7715.21,5.77,Fresher,40,"SQL, Python, Excel",Medium,Medium,71.1,Declining
2024-03-29,Retail & E-Commerce,Customer Success Manager,Hà Nội,152,11949.86,9.85,Junior,44,"Tableau, Customer Journey, Google Analytics",Medium,Medium,64.9,Stable
2024-03-30,Retail & E-Commerce,Store Operations Manager,Đà Nẵng,148,26169.89,3.13,Senior,63,"Email Marketing, Google Analytics, A/B Testing",High,High,80.0,Growing
2024-03-30,Retail & E-Commerce,CRM Specialist,Hà Nội,142,13772.72,8.82,Junior,22,"Python, Excel, Facebook Ads, Email Marketing, Customer Journey",Low,High,75.6,Declining
2024-03-30,Retail & E-Commerce,UX Designer,Bình Dương,152,5468.83,11.05,Fresher,42,"Supply Chain, Inventory Management, Tableau",Medium,Medium,56.9,Growing
2024-04-05,Retail & E-Commerce,Performance Marketing Manager,Hải Phòng,166,14330.72,3.13,Junior,65,"Google Analytics, Email Marketing, Inventory Management, SEO, Customer Journey",Medium,Low,59.5,Growing
2024-04-06,Retail & E-Commerce,E-Commerce Manager,Hải Phòng,140,15398.1,12.59,Junior,64,"Email Marketing, Excel",Medium,Low,41.7,Growing
2024-04-07,Retail & E-Commerce,E-Commerce Manager,Bình Dương,162,13395.9,7.37,Junior,23,"SQL, Inventory Management, A/B Testing",Low,High,65.6,Growing
2024-04-08,Retail & E-Commerce,E-Commerce Manager,Đà Nẵng,152,26947.17,3.64,Senior,34,"SQL, Facebook Ads, Tableau, SEO",Medium,High,47.1,Declining
2024-04-08,Retail & E-Commerce,E-Commerce Manager,Cần Thơ,144,6867.43,11.64,Fresher,53,"Google Analytics, Customer Journey",Medium,Medium,71.5,Stable
2024-04-09,Retail & E-Commerce,UX Designer,Đồng Nai,166,15020.79,12.17,Junior,57,"SQL, SEM, SEO, Supply Chain, Email Marketing",High,Medium,43.4,Stable
2024-04-10,Retail & E-Commerce,Growth Hacker,Hải Phòng,158,25975.24,10.87,Senior,32,"Supply Chain, SEM, Python, Inventory Management",Medium,High,64.7,Stable
2024-04-12,Retail & E-Commerce,Growth Hacker,Hải Phòng,163,33582.82,12.32,Senior,61,"Email Marketing, Facebook Ads, SEO, SQL",High,High,43.6,Declining
2024-04-12,Retail & E-Commerce,Category Manager,Đồng Nai,162,5312.28,10.37,Fresher,32,"Excel, CRM, Facebook Ads, Supply Chain",Low,High,60.1,Declining
2024-04-15,Retail & E-Commerce,Customer Success Manager,Hà Nội,164,34970.25,6.07,Senior,58,"SQL, Google Analytics, Python",Medium,High,54.6,Stable
2024-04-19,Retail & E-Commerce,CRM Specialist,Hải Phòng,158,8075.24,6.25,Fresher,21,"Email Marketing, Supply Chain, A/B Testing",Low,Low,68.2,Growing
2024-04-20,Retail & E-Commerce,Customer Success Manager,Hải Phòng,148,6431.97,6.75,Fresher,57,"Supply Chain, Inventory Management, Google Analytics, Facebook Ads, SQL, SEM",High,Medium,60.0,Stable
2024-04-22,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,162,34982.89,12.67,Senior,63,"Inventory Management, Excel",High,High,62.7,Growing
2024-04-22,Retail & E-Commerce,UX Designer,Hà Nội,151,31745.08,10.38,Senior,42,"Email Marketing, Customer Journey, SEM",High,Medium,77.2,Stable
2024-04-22,Retail & E-Commerce,E-Commerce Manager,Đà Nẵng,164,36601.19,5.78,Senior,65,"CRM, SQL, Excel",Medium,Medium,48.6,Stable
2024-04-25,Retail & E-Commerce,Customer Success Manager,Hải Phòng,184,30458.59,9.97,Senior,26,"SEO, SQL, Email Marketing, Python, Tableau, SEM",High,Medium,49.1,Declining
2024-04-26,Retail & E-Commerce,Data Analyst - Retail,Hà Nội,148,27705.35,12.59,Senior,52,"Shopify, Inventory Management, A/B Testing",Medium,High,57.0,Stable
2024-04-27,Retail & E-Commerce,Category Manager,TP.HCM,152,34017.4,11.75,Senior,35,"Customer Journey, SQL",Medium,Medium,76.7,Stable
2024-04-30,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,150,31291.3,12.16,Senior,20,"Facebook Ads, SEM, Google Analytics, Supply Chain, CRM, Shopify",Medium,Low,66.0,Stable
2024-05-01,Retail & E-Commerce,Category Manager,Hà Nội,168,10029.78,12.25,Fresher,23,"Excel, SQL, Python, SEM, Inventory Management",Medium,High,61.2,Growing
2024-05-02,Retail & E-Commerce,E-Commerce Manager,Đà Nẵng,166,12656.83,12.2,Fresher,59,"Facebook Ads, Google Analytics",Medium,Medium,49.0,Declining
2024-05-05,Retail & E-Commerce,Digital Marketing Specialist,Đồng Nai,153,18212.7,3.95,Junior,47,"SQL, A/B Testing, Customer Journey, Google Analytics, CRM, Python",High,Low,67.1,Growing
2024-05-05,Retail & E-Commerce,Customer Success Manager,Cần Thơ,148,9397.67,11.1,Fresher,61,"Email Marketing, Google Analytics, Inventory Management, A/B Testing, Customer Journey, Shopify",Medium,High,40.6,Stable
2024-05-06,Retail & E-Commerce,Merchandising Analyst,TP.HCM,138,3528.7,5.83,Fresher,70,"A/B Testing, Google Analytics, Email Marketing, Excel, SEO, Facebook Ads",High,Low,42.8,Declining
2024-05-07,Retail & E-Commerce,Customer Success Manager,Cần Thơ,149,29829.8,9.87,Senior,21,"SEO, SEM, Shopify, Email Marketing, Excel, A/B Testing",Low,High,41.8,Declining
2024-05-08,Retail & E-Commerce,Digital Marketing Specialist,Cần Thơ,153,17506.26,9.56,Junior,67,"CRM, Supply Chain, Tableau",Medium,High,64.9,Growing
2024-05-08,Retail & E-Commerce,Digital Marketing Specialist,Hà Nội,176,33099.15,6.42,Senior,31,"Python, SEM, Google Analytics",High,Low,77.0,Stable
2024-05-09,Retail & E-Commerce,Data Analyst - Retail,TP.HCM,161,33078.03,7.11,Senior,67,"CRM, SEM, Google Analytics, Tableau",High,Low,79.4,Stable
2024-05-10,Retail & E-Commerce,Store Operations Manager,TP.HCM,164,35182.6,9.03,Senior,29,"Inventory Management, CRM, Tableau, Email Marketing, Facebook Ads, Customer Journey",Medium,Medium,79.0,Growing
2024-05-10,Retail & E-Commerce,CRM Specialist,Cần Thơ,159,31316.76,5.66,Senior,22,"Facebook Ads, Shopify, SEO, Google Analytics",High,High,53.3,Growing
2024-05-11,Retail & E-Commerce,UX Designer,Bình Dương,145,22136.66,11.94,Junior,42,"A/B Testing, Customer Journey, Supply Chain, Email Marketing, Shopify, Python",High,Low,57.0,Growing
2024-05-12,Retail & E-Commerce,Performance Marketing Manager,Bình Dương,161,7155.61,5.03,Fresher,48,"SEM, Excel",Low,Low,43.1,Stable
2024-05-14,Retail & E-Commerce,Data Analyst - Retail,Đồng Nai,165,35624.98,11.6,Senior,64,"A/B Testing, Python",High,High,52.5,Growing
2024-05-16,Retail & E-Commerce,Category Manager,Cần Thơ,160,7636.76,12.91,Fresher,67,"Python, SQL",Medium,High,76.0,Stable
2024-05-17,Retail & E-Commerce,Digital Marketing Specialist,Đồng Nai,167,3532.93,7.1,Fresher,56,"Python, Inventory Management, Supply Chain, SEO, Shopify, Customer Journey",Medium,Medium,41.1,Growing
2024-05-18,Retail & E-Commerce,Merchandising Analyst,Đà Nẵng,148,10699.18,8.17,Fresher,25,"Tableau, Excel, Email Marketing, Shopify",High,Low,77.2,Stable
2024-05-19,Retail & E-Commerce,Store Operations Manager,Cần Thơ,159,12157.26,12.59,Fresher,25,"Supply Chain, Shopify, SEO, SEM",High,High,40.1,Stable
2024-05-20,Retail & E-Commerce,UX Designer,Đồng Nai,142,36640.22,5.73,Senior,52,"Python, Inventory Management",Low,High,45.0,Growing
2024-05-20,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,152,8494.81,7.85,Fresher,28,"Tableau, Customer Journey, SEM, Supply Chain, SQL",High,Low,49.0,Stable
2024-05-20,Retail & E-Commerce,UX Designer,Hà Nội,178,32596.39,11.76,Senior,33,"Customer Journey, SQL, SEO, Tableau, Shopify",High,Low,59.3,Growing
2024-05-20,Retail & E-Commerce,UX Designer,Hà Nội,167,32965.0,8.32,Senior,51,"Excel, Python",Low,High,78.1,Growing
2024-05-20,Retail & E-Commerce,Growth Hacker,Bình Dương,160,32597.02,9.57,Senior,28,"A/B Testing, SEM, Facebook Ads",High,Low,65.7,Stable
2024-05-24,Retail & E-Commerce,Customer Success Manager,Hải Phòng,160,8891.49,4.5,Fresher,31,"Facebook Ads, Tableau, SQL, Inventory Management",High,Medium,78.7,Growing
2024-05-25,Retail & E-Commerce,Store Operations Manager,Bình Dương,162,11906.4,7.69,Fresher,31,"CRM, Supply Chain, Excel",Medium,Low,75.1,Declining
2024-05-25,Retail & E-Commerce,Customer Success Manager,Hải Phòng,157,28944.25,8.05,Senior,31,"Facebook Ads, Google Analytics, Customer Journey, A/B Testing",Medium,Medium,78.1,Growing
2024-05-26,Retail & E-Commerce,UX Designer,Đồng Nai,168,15593.35,3.47,Junior,49,"Tableau, Google Analytics",High,Medium,41.1,Growing
2024-05-28,Retail & E-Commerce,CRM Specialist,Đà Nẵng,160,14488.07,10.89,Junior,29,"Facebook Ads, Customer Journey",High,Medium,52.3,Stable
2024-05-30,Retail & E-Commerce,Merchandising Analyst,Đồng Nai,174,20668.8,4.06,Junior,65,"SQL, CRM, Tableau, Python, Customer Journey",Low,Medium,42.6,Growing
2024-05-30,Retail & E-Commerce,E-Commerce Manager,Bình Dương,174,31174.06,7.51,Senior,44,"CRM, Tableau, Customer Journey",Medium,High,48.9,Growing
2024-05-30,Retail & E-Commerce,Store Operations Manager,TP.HCM,156,35132.63,3.63,Senior,34,"Inventory Management, Python",High,Medium,65.3,Growing
2024-06-01,Retail & E-Commerce,Store Operations Manager,Cần Thơ,173,14883.92,9.84,Junior,48,"CRM, SQL, Shopify, A/B Testing, SEO, Excel",Medium,High,50.9,Growing
2024-06-01,Retail & E-Commerce,Category Manager,Đà Nẵng,171,14904.43,3.24,Junior,44,"Facebook Ads, Shopify, Google Analytics",Medium,Medium,57.2,Growing
2024-06-02,Retail & E-Commerce,Performance Marketing Manager,TP.HCM,180,14991.5,4.45,Junior,59,"SEM, SEO, A/B Testing",Medium,Medium,78.6,Growing
2024-06-02,Retail & E-Commerce,Data Analyst - Retail,Cần Thơ,170,31826.88,4.69,Senior,23,"Customer Journey, Email Marketing, Inventory Management, Google Analytics",High,Low,64.7,Declining
2024-06-02,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,178,11685.56,9.87,Fresher,41,"SEO, Supply Chain, Tableau, Shopify, Google Analytics",High,High,67.3,Growing
2024-06-04,Retail & E-Commerce,Category Manager,Hà Nội,159,10979.36,12.23,Fresher,50,"Tableau, SEO, Google Analytics, Facebook Ads, A/B Testing, SQL",Medium,Medium,59.6,Growing
2024-06-04,Retail & E-Commerce,CRM Specialist,Đà Nẵng,156,32523.32,3.11,Senior,29,"Tableau, SQL, SEO, Email Marketing, CRM",Medium,High,75.5,Growing
2024-06-06,Retail & E-Commerce,Performance Marketing Manager,Hà Nội,137,13577.97,3.97,Junior,25,"Excel, SQL, Google Analytics, Supply Chain",Low,High,42.5,Stable
2024-06-09,Retail & E-Commerce,UX Designer,Bình Dương,165,33719.88,3.9,Senior,24,"SQL, Excel, Tableau",Low,Low,78.4,Growing
2024-06-12,Retail & E-Commerce,Data Analyst - Retail,Đồng Nai,161,11811.29,10.13,Fresher,53,"Tableau, CRM, A/B Testing",High,Low,75.5,Stable
2024-06-12,Retail & E-Commerce,UX Designer,Cần Thơ,149,3738.75,9.74,Fresher,58,"Google Analytics, Email Marketing, Customer Journey",Medium,Medium,51.0,Growing
